id,origin,origin_airport_name,dep_timestamp,dep_delay,origin_wind_speed,dest,dest_airport_name,arr_timestamp,arr_delay,dest_wind_speed,carrier,name,tailnum,flight,air_time,distance
204325,JFK,John F Kennedy International Airport,2013-05-12T19:08:00.000-03:00,8.0,8.0,SFO,San Francisco International Airport,2013-05-13T23:21:00.000-03:00,30.0,6.8,DL,Delta Air Lines Inc.,N717TW,1465,353.0,2586
204326,EWR,Newark Liberty International Airport,2013-05-12T19:10:00.000-03:00,-4.0,6.8,CLT,Charlotte Douglas International Airport,2013-05-12T21:32:00.000-03:00,11.0,3.3,EV,ExpressJet Airlines Inc.,N14905,5675,97.0,529
204352,JFK,John F Kennedy International Airport,2013-05-12T19:30:00.000-03:00,40.0,8.0,SFO,San Francisco International Airport,2013-05-13T23:00:00.000-03:00,35.0,6.8,VX,Virgin America,N838VA,29,334.0,2586
204375,EWR,Newark Liberty International Airport,2013-05-12T19:57:00.000-03:00,-3.0,6.8,SFO,San Francisco International Airport,2013-05-13T22:38:00.000-03:00,-57.0,6.8,UA,United Air Lines Inc.,N36444,1454,313.0,2565
204383,EWR,Newark Liberty International Airport,2013-05-12T20:04:00.000-03:00,-2.0,6.8,IAH,George Bush Intercontinental Houston Airport,2013-05-12T22:49:00.000-03:00,0.0,3.1,UA,United Air Lines Inc.,N461UA,604,197.0,1400
204386,JFK,John F Kennedy International Airport,2013-05-12T20:10:00.000-03:00,35.0,8.0,CLT,Charlotte Douglas International Airport,2013-05-12T22:28:00.000-03:00,33.0,3.3,9E,Endeavor Air Inc.,N8390A,3798,92.0,541
204414,JFK,John F Kennedy International Airport,2013-05-12T20:46:00.000-03:00,31.0,8.0,SFO,San Francisco International Airport,2013-05-13T00:04:00.000-03:00,6.0,6.8,B6,JetBlue Airways,N649JB,649,327.0,2586
204422,EWR,Newark Liberty International Airport,2013-05-12T20:55:00.000-03:00,3.0,6.8,SFO,San Francisco International Airport,2013-05-13T23:40:00.000-03:00,-50.0,6.8,UA,United Air Lines Inc.,N54241,1178,327.0,2565
204432,LGA,La Guardia Airport,2013-05-12T21:06:00.000-03:00,-9.0,6.5,CLT,Charlotte Douglas International Airport,2013-05-12T22:54:00.000-03:00,-16.0,3.3,MQ,Envoy Air,N514MQ,4584,91.0,544
204433,EWR,Newark Liberty International Airport,2013-05-12T21:08:00.000-03:00,9.0,6.8,CLT,Charlotte Douglas International Airport,2013-05-12T23:05:00.000-03:00,14.0,3.3,EV,ExpressJet Airlines Inc.,N16981,4700,96.0,529
204519,JFK,John F Kennedy International Airport,2013-05-13T06:05:00.000-03:00,-8.0,7.5,SFO,San Francisco International Airport,2013-05-13T08:56:00.000-03:00,-39.0,6.8,UA,United Air Lines Inc.,N518UA,303,327.0,2586
204543,EWR,Newark Liberty International Airport,2013-05-13T06:29:00.000-03:00,25.0,5.6,SFO,San Francisco International Airport,2013-05-13T09:17:00.000-03:00,-12.0,6.8,UA,United Air Lines Inc.,N513UA,334,320.0,2565
204587,JFK,John F Kennedy International Airport,2013-05-13T07:01:00.000-03:00,1.0,7.5,SFO,San Francisco International Airport,2013-05-13T09:57:00.000-03:00,-37.0,6.8,DL,Delta Air Lines Inc.,N705TW,1865,332.0,2586
204600,EWR,Newark Liberty International Airport,2013-05-13T07:20:00.000-03:00,-2.0,5.6,SFO,San Francisco International Airport,2013-05-13T10:02:00.000-03:00,-51.0,6.8,UA,United Air Lines Inc.,N77295,1668,312.0,2565
204607,EWR,Newark Liberty International Airport,2013-05-13T07:25:00.000-03:00,-5.0,5.6,SFO,San Francisco International Airport,2013-05-13T09:59:00.000-03:00,-66.0,6.8,VX,Virgin America,N848VA,183,317.0,2565
204609,JFK,John F Kennedy International Airport,2013-05-13T07:31:00.000-03:00,-4.0,7.5,SFO,San Francisco International Airport,2013-05-13T10:27:00.000-03:00,-43.0,6.8,VX,Virgin America,N852VA,11,335.0,2586
204641,JFK,John F Kennedy International Airport,2013-05-13T07:57:00.000-03:00,-3.0,7.5,SFO,San Francisco International Airport,2013-05-13T10:42:00.000-03:00,-53.0,6.8,AA,American Airlines Inc.,N339AA,59,326.0,2586
204673,JFK,John F Kennedy International Airport,2013-05-13T08:19:00.000-03:00,19.0,7.5,SFO,San Francisco International Airport,2013-05-13T11:09:00.000-03:00,-18.0,6.8,UA,United Air Lines Inc.,N557UA,397,325.0,2586
204677,EWR,Newark Liberty International Airport,2013-05-13T08:21:00.000-03:00,1.0,5.6,SFO,San Francisco International Airport,2013-05-13T11:08:00.000-03:00,-48.0,6.8,UA,United Air Lines Inc.,N47414,1648,321.0,2565
204729,JFK,John F Kennedy International Airport,2013-05-13T09:06:00.000-03:00,0.0,7.5,SFO,San Francisco International Airport,2013-05-13T11:51:00.000-03:00,-48.0,6.8,B6,JetBlue Airways,N804JB,641,321.0,2586
204749,JFK,John F Kennedy International Airport,2013-05-13T09:25:00.000-03:00,-5.0,7.5,SFO,San Francisco International Airport,2013-05-13T12:39:00.000-03:00,-16.0,6.8,AA,American Airlines Inc.,N336AA,179,318.0,2586
204750,EWR,Newark Liberty International Airport,2013-05-13T09:25:00.000-03:00,1.0,5.6,SFO,San Francisco International Airport,2013-05-13T12:10:00.000-03:00,-49.0,6.8,UA,United Air Lines Inc.,N12218,1281,320.0,2565
204775,JFK,John F Kennedy International Airport,2013-05-13T09:55:00.000-03:00,-5.0,7.5,SFO,San Francisco International Airport,2013-05-13T12:28:00.000-03:00,-51.0,6.8,UA,United Air Lines Inc.,N502UA,642,317.0,2586
204778,JFK,John F Kennedy International Airport,2013-05-13T09:57:00.000-03:00,-3.0,7.5,SFO,San Francisco International Airport,2013-05-13T12:55:00.000-03:00,-34.0,6.8,DL,Delta Air Lines Inc.,N711ZX,1765,331.0,2586
204804,EWR,Newark Liberty International Airport,2013-05-13T10:22:00.000-03:00,-8.0,5.6,SFO,San Francisco International Airport,2013-05-13T13:01:00.000-03:00,-59.0,6.8,VX,Virgin America,N526VA,187,323.0,2565
204806,EWR,Newark Liberty International Airport,2013-05-13T10:25:00.000-03:00,-5.0,5.6,SFO,San Francisco International Airport,2013-05-13T13:06:00.000-03:00,-44.0,6.8,UA,United Air Lines Inc.,N53442,1120,321.0,2565
204814,JFK,John F Kennedy International Airport,2013-05-13T10:51:00.000-03:00,6.0,7.5,SFO,San Francisco International Airport,2013-05-13T13:37:00.000-03:00,-43.0,6.8,VX,Virgin America,N636VA,23,328.0,2586
204847,EWR,Newark Liberty International Airport,2013-05-13T11:30:00.000-03:00,-1.0,5.6,SFO,San Francisco International Airport,2013-05-13T14:07:00.000-03:00,-39.0,6.8,UA,United Air Lines Inc.,N37281,1291,310.0,2565
204871,JFK,John F Kennedy International Airport,2013-05-13T12:01:00.000-03:00,-9.0,7.5,SFO,San Francisco International Airport,2013-05-13T14:50:00.000-03:00,-39.0,6.8,UA,United Air Lines Inc.,N505UA,394,326.0,2586
204887,EWR,Newark Liberty International Airport,2013-05-13T12:22:00.000-03:00,1.0,5.6,SFO,San Francisco International Airport,2013-05-13T15:02:00.000-03:00,-35.0,6.8,UA,United Air Lines Inc.,N17233,1266,317.0,2565
204960,JFK,John F Kennedy International Airport,2013-05-13T13:55:00.000-03:00,-5.0,7.5,SFO,San Francisco International Airport,2013-05-13T16:54:00.000-03:00,-36.0,6.8,DL,Delta Air Lines Inc.,N707TW,1565,331.0,2586
204979,EWR,Newark Liberty International Airport,2013-05-13T14:11:00.000-03:00,12.0,5.6,SFO,San Francisco International Airport,2013-05-13T16:45:00.000-03:00,-29.0,6.8,UA,United Air Lines Inc.,N34282,1570,318.0,2565
204989,JFK,John F Kennedy International Airport,2013-05-13T14:27:00.000-03:00,-8.0,7.5,SFO,San Francisco International Airport,2013-05-13T17:12:00.000-03:00,-42.0,6.8,UA,United Air Lines Inc.,N512UA,434,319.0,2586
205059,JFK,John F Kennedy International Airport,2013-05-13T15:31:00.000-03:00,1.0,7.5,SFO,San Francisco International Airport,2013-05-13T18:23:00.000-03:00,-42.0,6.8,AA,American Airlines Inc.,N385AA,85,314.0,2586
205084,JFK,John F Kennedy International Airport,2013-05-13T15:55:00.000-03:00,-5.0,7.5,SFO,San Francisco International Airport,2013-05-13T19:01:00.000-03:00,-50.0,6.8,DL,Delta Air Lines Inc.,N717TW,2065,328.0,2586
205132,EWR,Newark Liberty International Airport,2013-05-13T16:38:00.000-03:00,88.0,5.6,SFO,San Francisco International Airport,2013-05-13T19:12:00.000-03:00,47.0,6.8,UA,United Air Lines Inc.,N37465,1172,316.0,2565
205151,EWR,Newark Liberty International Airport,2013-05-13T16:58:00.000-03:00,28.0,5.6,SFO,San Francisco International Airport,2013-05-13T19:41:00.000-03:00,-8.0,6.8,UA,United Air Lines Inc.,N519UA,378,323.0,2565
205175,JFK,John F Kennedy International Airport,2013-05-13T17:21:00.000-03:00,51.0,7.5,SFO,San Francisco International Airport,2013-05-13T20:16:00.000-03:00,6.0,6.8,VX,Virgin America,N838VA,27,327.0,2586
205187,JFK,John F Kennedy International Airport,2013-05-13T17:30:00.000-03:00,21.0,7.5,SFO,San Francisco International Airport,2013-05-13T20:24:00.000-03:00,-15.0,6.8,UA,United Air Lines Inc.,N555UA,512,327.0,2586
205191,JFK,John F Kennedy International Airport,2013-05-13T17:32:00.000-03:00,0.0,7.5,SFO,San Francisco International Airport,2013-05-13T20:30:00.000-03:00,-44.0,6.8,B6,JetBlue Airways,N579JB,647,324.0,2586
205197,EWR,Newark Liberty International Airport,2013-05-13T17:36:00.000-03:00,7.0,5.6,SFO,San Francisco International Airport,2013-05-13T20:27:00.000-03:00,-43.0,6.8,VX,Virgin America,N632VA,193,325.0,2565
205200,EWR,Newark Liberty International Airport,2013-05-13T17:37:00.000-03:00,8.0,5.6,SFO,San Francisco International Airport,2013-05-13T20:39:00.000-03:00,-31.0,6.8,UA,United Air Lines Inc.,N77431,1284,327.0,2565
205223,JFK,John F Kennedy International Airport,2013-05-13T18:05:00.000-03:00,5.0,7.5,SFO,San Francisco International Airport,2013-05-13T20:38:00.000-03:00,-62.0,6.8,AA,American Airlines Inc.,N332AA,177,316.0,2586
205562,JFK,John F Kennedy International Airport,2013-05-14T07:01:00.000-03:00,-4.0,5.2,JAX,Jacksonville International Airport,2013-05-14T09:19:00.000-03:00,-13.0,2.3,B6,JetBlue Airways,N729JB,611,106.0,828
205735,EWR,Newark Liberty International Airport,2013-05-14T09:38:00.000-03:00,38.0,4.4,JAX,Jacksonville International Airport,2013-05-14T12:05:00.000-03:00,37.0,2.3,EV,ExpressJet Airlines Inc.,N24103,4149,104.0,820
205849,EWR,Newark Liberty International Airport,2013-05-14T11:58:00.000-03:00,-1.0,4.4,JAX,Jacksonville International Airport,2013-05-14T14:04:00.000-03:00,-23.0,2.3,EV,ExpressJet Airlines Inc.,N12957,4666,109.0,820
205960,JFK,John F Kennedy International Airport,2013-05-14T14:28:00.000-03:00,-7.0,5.2,JAX,Jacksonville International Airport,2013-05-14T16:40:00.000-03:00,-30.0,2.3,B6,JetBlue Airways,N238JB,615,107.0,828
206103,EWR,Newark Liberty International Airport,2013-05-14T16:40:00.000-03:00,101.0,4.4,JAX,Jacksonville International Airport,2013-05-14T18:55:00.000-03:00,88.0,2.3,EV,ExpressJet Airlines Inc.,N15912,4377,110.0,820
206318,JFK,John F Kennedy International Airport,2013-05-14T19:45:00.000-03:00,-10.0,5.2,JAX,Jacksonville International Airport,2013-05-14T22:06:00.000-03:00,-47.0,2.3,9E,Endeavor Air Inc.,N929XJ,3450,109.0,828
206357,EWR,Newark Liberty International Airport,2013-05-14T20:41:00.000-03:00,-4.0,4.4,JAX,Jacksonville International Airport,2013-05-14T23:03:00.000-03:00,-10.0,2.3,EV,ExpressJet Airlines Inc.,N25134,4645,111.0,820
206381,JFK,John F Kennedy International Airport,2013-05-14T21:13:00.000-03:00,-7.0,5.2,JAX,Jacksonville International Airport,2013-05-14T23:17:00.000-03:00,-41.0,2.3,B6,JetBlue Airways,N298JB,619,108.0,828
206429,LGA,La Guardia Airport,2013-05-15T05:54:00.000-03:00,-6.0,4.5,ATL,Hartsfield Jackson Atlanta International Airport,2013-05-15T08:08:00.000-03:00,-2.0,3.1,MQ,Envoy Air,N546MQ,4650,104.0,762
206433,LGA,La Guardia Airport,2013-05-15T05:55:00.000-03:00,-5.0,4.5,ATL,Hartsfield Jackson Atlanta International Airport,2013-05-15T08:29:00.000-03:00,2.0,3.1,DL,Delta Air Lines Inc.,N690DL,461,109.0,762
206435,LGA,La Guardia Airport,2013-05-15T05:55:00.000-03:00,-5.0,4.5,ATL,Hartsfield Jackson Atlanta International Airport,2013-05-15T08:13:00.000-03:00,-2.0,3.1,FL,AirTran Airways Corporation,N267AT,345,109.0,762
206465,EWR,Newark Liberty International Airport,2013-05-15T06:21:00.000-03:00,11.0,3.6,TPA,Tampa International Airport,2013-05-15T09:00:00.000-03:00,-2.0,2.0,UA,United Air Lines Inc.,N73256,1115,138.0,997
206478,JFK,John F Kennedy International Airport,2013-05-15T06:28:00.000-03:00,-2.0,5.3,TPA,Tampa International Airport,2013-05-15T09:08:00.000-03:00,-8.0,2.0,B6,JetBlue Airways,N648JB,27,138.0,1005
206482,EWR,Newark Liberty International Airport,2013-05-15T06:29:00.000-03:00,-1.0,3.6,ATL,Hartsfield Jackson Atlanta International Airport,2013-05-15T08:28:00.000-03:00,-21.0,3.1,DL,Delta Air Lines Inc.,N762NC,575,105.0,746
206483,JFK,John F Kennedy International Airport,2013-05-15T06:32:00.000-03:00,-3.0,5.3,ATL,Hartsfield Jackson Atlanta International Airport,2013-05-15T08:45:00.000-03:00,-20.0,3.1,DL,Delta Air Lines Inc.,N910DE,1743,107.0,760
206519,LGA,La Guardia Airport,2013-05-15T07:01:00.000-03:00,1.0,4.5,ATL,Hartsfield Jackson Atlanta International Airport,2013-05-15T09:32:00.000-03:00,4.0,3.1,DL,Delta Air Lines Inc.,N672DL,1547,105.0,762
206547,EWR,Newark Liberty International Airport,2013-05-15T07:38:00.000-03:00,33.0,3.6,ATL,Hartsfield Jackson Atlanta International Airport,2013-05-15T09:50:00.000-03:00,21.0,3.1,EV,ExpressJet Airlines Inc.,N16987,4137,108.0,746
206548,EWR,Newark Liberty International Airport,2013-05-15T07:38:00.000-03:00,-7.0,3.6,ATL,Hartsfield Jackson Atlanta International Airport,2013-05-15T09:53:00.000-03:00,-11.0,3.1,DL,Delta Air Lines Inc.,N301NB,807,103.0,746
206552,LGA,La Guardia Airport,2013-05-15T07:42:00.000-03:00,-8.0,4.5,TPA,Tampa International Airport,2013-05-15T10:23:00.000-03:00,-12.0,2.0,B6,JetBlue Airways,N591JB,983,137.0,1010
206570,LGA,La Guardia Airport,2013-05-15T07:54:00.000-03:00,-5.0,4.5,ATL,Hartsfield Jackson Atlanta International Airport,2013-05-15T10:22:00.000-03:00,-6.0,3.1,DL,Delta Air Lines Inc.,N662DN,2047,105.0,762
206582,LGA,La Guardia Airport,2013-05-15T08:00:00.000-03:00,-5.0,4.5,TPA,Tampa International Airport,2013-05-15T10:43:00.000-03:00,-19.0,2.0,DL,Delta Air Lines Inc.,N926DL,1109,137.0,1010
206594,LGA,La Guardia Airport,2013-05-15T08:09:00.000-03:00,-6.0,4.5,ATL,Hartsfield Jackson Atlanta International Airport,2013-05-15T10:24:00.000-03:00,-14.0,3.1,FL,AirTran Airways Corporation,N928AT,346,108.0,762
206599,JFK,John F Kennedy International Airport,2013-05-15T08:13:00.000-03:00,-7.0,5.3,TPA,Tampa International Airport,2013-05-15T10:51:00.000-03:00,-25.0,2.0,DL,Delta Air Lines Inc.,N308DE,1167,134.0,1005
206616,JFK,John F Kennedy International Airport,2013-05-15T08:28:00.000-03:00,-2.0,5.3,ATL,Hartsfield Jackson Atlanta International Airport,2013-05-15T10:39:00.000-03:00,-10.0,3.1,DL,Delta Air Lines Inc.,N307DQ,27,106.0,760
206634,LGA,La Guardia Airport,2013-05-15T08:47:00.000-03:00,-8.0,4.5,ATL,Hartsfield Jackson Atlanta International Airport,2013-05-15T11:08:00.000-03:00,-12.0,3.1,MQ,Envoy Air,N6EAMQ,4619,108.0,762
206641,EWR,Newark Liberty International Airport,2013-05-15T08:53:00.000-03:00,-7.0,3.6,ATL,Hartsfield Jackson Atlanta International Airport,2013-05-15T11:07:00.000-03:00,-12.0,3.1,DL,Delta Air Lines Inc.,N325NB,485,105.0,746
206653,LGA,La Guardia Airport,2013-05-15T08:58:00.000-03:00,-1.0,4.5,ATL,Hartsfield Jackson Atlanta International Airport,2013-05-15T11:35:00.000-03:00,-3.0,3.1,DL,Delta Air Lines Inc.,N6703D,1747,108.0,762
206702,LGA,La Guardia Airport,2013-05-15T09:53:00.000-03:00,-7.0,4.5,ATL,Hartsfield Jackson Atlanta International Airport,2013-05-15T12:17:00.000-03:00,-3.0,3.1,MQ,Envoy Air,N544MQ,4654,104.0,762
206708,LGA,La Guardia Airport,2013-05-15T09:55:00.000-03:00,-5.0,4.5,ATL,Hartsfield Jackson Atlanta International Airport,2013-05-15T12:28:00.000-03:00,-3.0,3.1,DL,Delta Air Lines Inc.,N688DL,1847,107.0,762
206709,JFK,John F Kennedy International Airport,2013-05-15T09:56:00.000-03:00,-4.0,5.3,TPA,Tampa International Airport,2013-05-15T12:37:00.000-03:00,-9.0,2.0,B6,JetBlue Airways,N510JB,65,135.0,1005
206714,EWR,Newark Liberty International Airport,2013-05-15T10:00:00.000-03:00,25.0,3.6,ATL,Hartsfield Jackson Atlanta International Airport,2013-05-15T12:02:00.000-03:00,-6.0,3.1,EV,ExpressJet Airlines Inc.,N11547,4140,107.0,746
206716,EWR,Newark Liberty International Airport,2013-05-15T10:03:00.000-03:00,-2.0,3.6,TPA,Tampa International Airport,2013-05-15T12:35:00.000-03:00,-22.0,2.0,UA,United Air Lines Inc.,N76529,1414,132.0,997
206733,EWR,Newark Liberty International Airport,2013-05-15T10:24:00.000-03:00,-6.0,3.6,ATL,Hartsfield Jackson Atlanta International Airport,2013-05-15T12:26:00.000-03:00,-17.0,3.1,DL,Delta Air Lines Inc.,N301DQ,2343,104.0,746
206750,LGA,La Guardia Airport,2013-05-15T10:52:00.000-03:00,-7.0,4.5,ATL,Hartsfield Jackson Atlanta International Airport,2013-05-15T13:07:00.000-03:00,-22.0,3.1,DL,Delta Air Lines Inc.,N67171,1647,105.0,762
206777,LGA,La Guardia Airport,2013-05-15T11:26:00.000-03:00,-4.0,4.5,TPA,Tampa International Airport,2013-05-15T14:19:00.000-03:00,-12.0,2.0,DL,Delta Air Lines Inc.,N923DL,1875,140.0,1010
206784,EWR,Newark Liberty International Airport,2013-05-15T11:32:00.000-03:00,1.0,3.6,TPA,Tampa International Airport,2013-05-15T14:01:00.000-03:00,-23.0,2.0,UA,United Air Lines Inc.,N446UA,350,133.0,997
206787,EWR,Newark Liberty International Airport,2013-05-15T11:39:00.000-03:00,-6.0,3.6,ATL,Hartsfield Jackson Atlanta International Airport,2013-05-15T13:44:00.000-03:00,-16.0,3.1,DL,Delta Air Lines Inc.,N332NB,401,104.0,746
206790,LGA,La Guardia Airport,2013-05-15T11:50:00.000-03:00,-1.0,4.5,ATL,Hartsfield Jackson Atlanta International Airport,2013-05-15T14:10:00.000-03:00,-4.0,3.1,FL,AirTran Airways Corporation,N990AT,347,108.0,762
206800,LGA,La Guardia Airport,2013-05-15T11:56:00.000-03:00,-4.0,4.5,ATL,Hartsfield Jackson Atlanta International Airport,2013-05-15T14:24:00.000-03:00,-10.0,3.1,DL,Delta Air Lines Inc.,N671DN,1947,106.0,762
206807,LGA,La Guardia Airport,2013-05-15T12:01:00.000-03:00,-4.0,4.5,ATL,Hartsfield Jackson Atlanta International Airport,2013-05-15T14:19:00.000-03:00,-6.0,3.1,MQ,Envoy Air,N546MQ,4658,105.0,762
206853,EWR,Newark Liberty International Airport,2013-05-15T13:00:00.000-03:00,0.0,3.6,ATL,Hartsfield Jackson Atlanta International Airport,2013-05-15T15:03:00.000-03:00,-16.0,3.1,EV,ExpressJet Airlines Inc.,N186PQ,4898,99.0,746
206857,LGA,La Guardia Airport,2013-05-15T13:02:00.000-03:00,3.0,4.5,ATL,Hartsfield Jackson Atlanta International Airport,2013-05-15T15:32:00.000-03:00,2.0,3.1,DL,Delta Air Lines Inc.,N900DE,781,109.0,762
206862,LGA,La Guardia Airport,2013-05-15T13:15:00.000-03:00,0.0,4.5,ATL,Hartsfield Jackson Atlanta International Airport,2013-05-15T15:31:00.000-03:00,-7.0,3.1,FL,AirTran Airways Corporation,N996AT,348,107.0,762
206892,JFK,John F Kennedy International Airport,2013-05-15T13:56:00.000-03:00,-3.0,5.3,ATL,Hartsfield Jackson Atlanta International Airport,2013-05-15T16:00:00.000-03:00,-31.0,3.1,DL,Delta Air Lines Inc.,N351NB,2043,103.0,760
206896,LGA,La Guardia Airport,2013-05-15T13:59:00.000-03:00,0.0,4.5,ATL,Hartsfield Jackson Atlanta International Airport,2013-05-15T16:18:00.000-03:00,-12.0,3.1,DL,Delta Air Lines Inc.,N672DL,2247,107.0,762
206908,EWR,Newark Liberty International Airport,2013-05-15T14:26:00.000-03:00,11.0,3.6,ATL,Hartsfield Jackson Atlanta International Airport,2013-05-15T16:29:00.000-03:00,-4.0,3.1,DL,Delta Air Lines Inc.,N306DQ,935,103.0,746
206921,LGA,La Guardia Airport,2013-05-15T14:37:00.000-03:00,25.0,4.5,ATL,Hartsfield Jackson Atlanta International Airport,2013-05-15T16:44:00.000-03:00,9.0,3.1,FL,AirTran Airways Corporation,N974AT,366,107.0,762
206948,JFK,John F Kennedy International Airport,2013-05-15T14:53:00.000-03:00,-2.0,5.3,TPA,Tampa International Airport,2013-05-15T17:47:00.000-03:00,-5.0,2.0,B6,JetBlue Airways,N656JB,63,140.0,1005
206949,EWR,Newark Liberty International Airport,2013-05-15T14:53:00.000-03:00,3.0,3.6,TPA,Tampa International Airport,2013-05-15T17:28:00.000-03:00,-11.0,2.0,UA,United Air Lines Inc.,N37281,1618,135.0,997
206951,LGA,La Guardia Airport,2013-05-15T14:54:00.000-03:00,-5.0,4.5,ATL,Hartsfield Jackson Atlanta International Airport,2013-05-15T17:05:00.000-03:00,-27.0,3.1,DL,Delta Air Lines Inc.,N661DN,2347,106.0,762
206966,LGA,La Guardia Airport,2013-05-15T15:14:00.000-03:00,-6.0,4.5,ATL,Hartsfield Jackson Atlanta International Airport,2013-05-15T17:32:00.000-03:00,-13.0,3.1,MQ,Envoy Air,N537MQ,4669,104.0,762
206978,LGA,La Guardia Airport,2013-05-15T15:26:00.000-03:00,-4.0,4.5,TPA,Tampa International Airport,2013-05-15T18:15:00.000-03:00,-16.0,2.0,DL,Delta Air Lines Inc.,N312US,1935,141.0,1010
206996,EWR,Newark Liberty International Airport,2013-05-15T15:46:00.000-03:00,1.0,3.6,ATL,Hartsfield Jackson Atlanta International Airport,2013-05-15T17:46:00.000-03:00,-16.0,3.1,DL,Delta Air Lines Inc.,N334NB,1942,100.0,746
206998,JFK,John F Kennedy International Airport,2013-05-15T15:48:00.000-03:00,3.0,5.3,ATL,Hartsfield Jackson Atlanta International Airport,2013-05-15T17:49:00.000-03:00,-34.0,3.1,DL,Delta Air Lines Inc.,N395DN,2143,102.0,760
207023,LGA,La Guardia Airport,2013-05-15T16:00:00.000-03:00,0.0,4.5,ATL,Hartsfield Jackson Atlanta International Airport,2013-05-15T18:29:00.000-03:00,-8.0,3.1,DL,Delta Air Lines Inc.,N655DL,847,113.0,762
207025,EWR,Newark Liberty International Airport,2013-05-15T16:02:00.000-03:00,33.0,3.6,TPA,Tampa International Airport,2013-05-15T18:40:00.000-03:00,20.0,2.0,B6,JetBlue Airways,N584JB,537,138.0,997
207067,LGA,La Guardia Airport,2013-05-15T16:54:00.000-03:00,39.0,4.5,ATL,Hartsfield Jackson Atlanta International Airport,2013-05-15T18:52:00.000-03:00,12.0,3.1,MQ,Envoy Air,N544MQ,4657,105.0,762
207077,LGA,La Guardia Airport,2013-05-15T17:00:00.000-03:00,31.0,4.5,TPA,Tampa International Airport,2013-05-15T19:45:00.000-03:00,18.0,2.0,B6,JetBlue Airways,N613JB,985,141.0,1010
207080,LGA,La Guardia Airport,2013-05-15T17:01:00.000-03:00,31.0,4.5,ATL,Hartsfield Jackson Atlanta International Airport,2013-05-15T19:03:00.000-03:00,10.0,3.1,FL,AirTran Airways Corporation,N954AT,716,104.0,762
207081,LGA,La Guardia Airport,2013-05-15T17:04:00.000-03:00,4.0,4.5,ATL,Hartsfield Jackson Atlanta International Airport,2013-05-15T19:18:00.000-03:00,-21.0,3.1,DL,Delta Air Lines Inc.,N681DA,1499,104.0,762
207098,EWR,Newark Liberty International Airport,2013-05-15T17:25:00.000-03:00,15.0,3.6,ATL,Hartsfield Jackson Atlanta International Airport,2013-05-15T19:38:00.000-03:00,4.0,3.1,DL,Delta Air Lines Inc.,N301DQ,2042,104.0,746
207132,EWR,Newark Liberty International Airport,2013-05-15T18:00:00.000-03:00,66.0,3.6,ATL,Hartsfield Jackson Atlanta International Airport,2013-05-15T20:30:00.000-03:00,62.0,3.1,EV,ExpressJet Airlines Inc.,N14568,4705,108.0,746
207156,EWR,Newark Liberty International Airport,2013-05-15T18:29:00.000-03:00,14.0,3.6,ATL,Hartsfield Jackson Atlanta International Airport,2013-05-15T21:15:00.000-03:00,32.0,3.1,DL,Delta Air Lines Inc.,N332NB,926,118.0,746
207162,LGA,La Guardia Airport,2013-05-15T18:32:00.000-03:00,53.0,4.5,ATL,Hartsfield Jackson Atlanta International Airport,2013-05-15T20:47:00.000-03:00,45.0,3.1,FL,AirTran Airways Corporation,N354AT,722,112.0,762
207170,EWR,Newark Liberty International Airport,2013-05-15T18:36:00.000-03:00,36.0,3.6,TPA,Tampa International Airport,2013-05-15T21:38:00.000-03:00,30.0,2.0,UA,United Air Lines Inc.,N27239,1637,136.0,997
207171,LGA,La Guardia Airport,2013-05-15T18:40:00.000-03:00,40.0,4.5,ATL,Hartsfield Jackson Atlanta International Airport,2013-05-15T21:14:00.000-03:00,40.0,3.1,DL,Delta Air Lines Inc.,N613DL,61,115.0,762
207173,JFK,John F Kennedy International Airport,2013-05-15T18:40:00.000-03:00,-5.0,5.3,TPA,Tampa International Airport,2013-05-15T21:34:00.000-03:00,-22.0,2.0,DL,Delta Air Lines Inc.,N923DL,2391,139.0,1005
207192,LGA,La Guardia Airport,2013-05-15T18:56:00.000-03:00,-4.0,4.5,ATL,Hartsfield Jackson Atlanta International Airport,2013-05-15T21:23:00.000-03:00,-12.0,3.1,DL,Delta Air Lines Inc.,N671DN,947,107.0,762
207194,JFK,John F Kennedy International Airport,2013-05-15T18:59:00.000-03:00,-1.0,5.3,ATL,Hartsfield Jackson Atlanta International Airport,2013-05-15T21:27:00.000-03:00,-20.0,3.1,DL,Delta Air Lines Inc.,N181DN,73,106.0,760
207207,JFK,John F Kennedy International Airport,2013-05-15T19:07:00.000-03:00,2.0,5.3,TPA,Tampa International Airport,2013-05-15T21:59:00.000-03:00,-10.0,2.0,B6,JetBlue Airways,N571JB,75,141.0,1005
207212,LGA,La Guardia Airport,2013-05-15T19:14:00.000-03:00,15.0,4.5,ATL,Hartsfield Jackson Atlanta International Airport,2013-05-15T21:35:00.000-03:00,13.0,3.1,FL,AirTran Airways Corporation,N920AT,645,109.0,762
207217,EWR,Newark Liberty International Airport,2013-05-15T19:19:00.000-03:00,-10.0,3.6,ATL,Hartsfield Jackson Atlanta International Airport,2013-05-15T21:33:00.000-03:00,-22.0,3.1,EV,ExpressJet Airlines Inc.,N707EV,5181,101.0,746
207238,LGA,La Guardia Airport,2013-05-15T19:39:00.000-03:00,-1.0,4.5,TPA,Tampa International Airport,2013-05-15T22:30:00.000-03:00,-13.0,2.0,DL,Delta Air Lines Inc.,N949DL,1435,138.0,1010
